title,link,keyword
"Walkot Kendari Tancap Gas Tangani TBC, Layanan Pengobatan-Deteksi Meningkat",https://www.detik.com/sulsel/berita/d-8120662/walkot-kendari-tancap-gas-tangani-tbc-layanan-pengobatan-deteksi-meningkat,tbc
Potret Bangunan Bekas Rumah Sakit yang Disulap Jadi Hotel Mewah,https://www.detik.com/properti/foto-berita/d-7169563/potret-bangunan-bekas-rumah-sakit-yang-disulap-jadi-hotel-mewah,tbc
Kasus TBC Masih Jadi Ancaman Serius di Kabupaten Cirebon,https://www.detik.com/jabar/berita/d-8116596/kasus-tbc-masih-jadi-ancaman-serius-di-kabupaten-cirebon,tbc
"Pemprov Jambi Serius Atasi TBC, Pastikan Kualitas Kesehatan Warga",https://www.detik.com/sumbagsel/berita/d-8137126/pemprov-jambi-serius-atasi-tbc-pastikan-kualitas-kesehatan-warga,tbc
Pemkab Lamongan Kuatkan Skrining untuk Eliminasi TBC,https://www.detik.com/jatim/berita/d-8081385/pemkab-lamongan-kuatkan-skrining-untuk-eliminasi-tbc,tbc
Bandung Catat 18.846 Penderita TBC di 2025,https://www.detik.com/jabar/berita/d-8362625/bandung-catat-18-846-penderita-tbc-di-2025,tbc
"Kasus TBC di Sulsel Tembus 19.834 hingga September 2025, Makassar Terbanyak",https://www.detik.com/sulsel/berita/d-8131838/kasus-tbc-di-sulsel-tembus-19-834-hingga-september-2025-makassar-terbanyak,tbc
"3.000 Kasus TBC di Sumedang, 2.700 Pasien Sukses Disembuhkan",https://www.detik.com/jabar/berita/d-8081623/3-000-kasus-tbc-di-sumedang-2-700-pasien-sukses-disembuhkan,tbc
"Komitmen Tangani TBC, Pemprov Jateng Alokasikan Rp 1 M",https://www.detik.com/jateng/jawa-tengah-meriah/d-8080565/komitmen-tangani-tbc-pemprov-jateng-alokasikan-rp-1-m,tbc
Video Pentingnya Vaksin TBC Menurut BPOM: Variasi Pengobatan Baru,https://20.detik.com/detikupdate/20250516-250516076/video-pentingnya-vaksin-tbc-menurut-bpom-variasi-pengobatan-baru,tbc
"Dinkes Tangsel Gencarkan RW Bebas TBC, Target 100% Eliminasi di 2030",https://news.detik.com/berita/d-7993540/dinkes-tangsel-gencarkan-rw-bebas-tbc-target-100-eliminasi-di-2030,tbc
"BPOM Usul Tambah Anggaran Rp 2,6 T, Ada untuk MBG hingga Penuntasan TBC",https://news.detik.com/berita/d-8094067/bpom-usul-tambah-anggaran-rp-2-6-t-ada-untuk-mbg-hingga-penuntasan-tbc,tbc
"11.559 Kasus TBC Terjadi di Kota Bogor, Tertinggi Keempat di Jabar",https://news.detik.com/berita/d-8082322/11-559-kasus-tbc-terjadi-di-kota-bogor-tertinggi-keempat-di-jabar,tbc
Potret Warga Lakukan Deteksi Dini TBC di Medan,https://health.detik.com/fotohealth/d-7067638/potret-warga-lakukan-deteksi-dini-tbc-di-medan,tbc
Bupati Soppeng Tegaskan Komitmen Dukung Program Nasional Eliminasi TBC,https://www.detik.com/sulsel/berita/d-8083906/bupati-soppeng-tegaskan-komitmen-dukung-program-nasional-eliminasi-tbc,tbc
"Pilu Billal Idap TBC dan Gizi Buruk, BB Hanya 17 Kilogram",https://www.detik.com/jabar/berita/d-8098143/pilu-billal-idap-tbc-dan-gizi-buruk-bb-hanya-17-kilogram,tbc
PT BSI Latih 120 Kader Posyandu Banyuwangi Tekan Stunting dan TBC,https://www.detik.com/jatim/berita/d-8105284/pt-bsi-latih-120-kader-posyandu-banyuwangi-tekan-stunting-dan-tbc,tbc
Kemenkes Suplai Susu untuk Ribuan Pasien TBC Banyuwangi,https://www.detik.com/jatim/berita/d-8333144/kemenkes-suplai-susu-untuk-ribuan-pasien-tbc-banyuwangi,tbc
"Kasus TB di RI Tembus 1 Juta, Banyak Pasien Tak Sadar Terinfeksi",https://health.detik.com/berita-detikhealth/d-8435377/kasus-tb-di-ri-tembus-1-juta-banyak-pasien-tak-sadar-terinfeksi,tbc
Indonesia dalam Kepungan TBC,https://news.detik.com/x/detail/spotlight/20250519/Indonesia-dalam-Kepungan-TBC/,tbc
Lemahnya Pendampingan Pasien TBC Anak Berkaca Kasus Kematian Balita Sukabumi,https://health.detik.com/berita-detikhealth/d-8074348/lemahnya-pendampingan-pasien-tbc-anak-berkaca-kasus-kematian-balita-sukabumi,tbc
Video: Bio Farma Berharap Vaksin Tuberkulosis Diproduksi di Indonesia,https://20.detik.com/detikupdate/20250516-250516049/video-bio-farma-berharap-vaksin-tuberkulosis-diproduksi-di-indonesia,tbc
Wamendagri Minta Kepala Daerah Pimpin Langsung Percepatan Eliminasi TBC,https://news.detik.com/berita/d-8350405/wamendagri-minta-kepala-daerah-pimpin-langsung-percepatan-eliminasi-tbc,tbc
Video Kata Pakar soal Dokter Dipaksa Buka Masker oleh Keluarga Pasien TBC,https://20.detik.com/detikupdate/20250813-250813049/video-kata-pakar-soal-dokter-dipaksa-buka-masker-oleh-keluarga-pasien-tbc,tbc
"Kasus Kusta RI Terbanyak Ketiga di Dunia, TBC Nomor Dua",https://www.detik.com/kalimantan/berita/d-8395082/kasus-kusta-ri-terbanyak-ketiga-di-dunia-tbc-nomor-dua,tbc
Pemkot Tangerang Bersama Dinkes Gelar Deteksi TBC Gratis,https://health.detik.com/fotohealth/d-6630600/pemkot-tangerang-bersama-dinkes-gelar-deteksi-tbc-gratis,tbc
"Menkes: Bayi Raya di Sukabumi Bukan Meninggal karena Cacing, tapi Diduga TBC",https://news.detik.com/berita/d-8080971/menkes-bayi-raya-di-sukabumi-bukan-meninggal-karena-cacing-tapi-diduga-tbc,tbc
"Apa itu TBC: Pengertian, Gejala, Faktor Risiko, hingga Tahapan Pemeriksaan",https://www.detik.com/sumbagsel/berita/d-8061634/apa-itu-tbc-pengertian-gejala-faktor-risiko-hingga-tahapan-pemeriksaan,tbc
Bidan di Sumbar Sampai Berenang Seberangi Sungai demi Obati Pasien TBC,https://www.detik.com/bali/video/d-8045146/bidan-di-sumbar-sampai-berenang-seberangi-sungai-demi-obati-pasien-tbc,tbc
Ini Cara Membedakan Batuk Flu dan Batuk TBC,https://health.detik.com/berita-detikhealth/d-7985778/ini-cara-membedakan-batuk-flu-dan-batuk-tbc,tbc
Video: Menkes soal Keluarga Pasien TBC Paksa Dokter Buka Masker,https://health.detik.com/detiktv/d-8062560/video-menkes-soal-keluarga-pasien-tbc-paksa-dokter-buka-masker,tbc
"Viral Dokter Dipaksa Buka Masker oleh Keluarga Pasien TBC, Dokter Paru Soroti Hal Ini",https://health.detik.com/berita-detikhealth/d-8058435/viral-dokter-dipaksa-buka-masker-oleh-keluarga-pasien-tbc-dokter-paru-soroti-hal-ini,tbc
"Dukung Penurunan TBC 50%, MenPAN-RB Keluarkan SE Instansi Pemerintah",https://news.detik.com/berita/d-8351512/dukung-penurunan-tbc-50-menpan-rb-keluarkan-se-instansi-pemerintah,tbc
